LecturerID,AccountNumber,AccountType,FirstName,MiddleName,LastName,Email,Password,DepartmentID,CoursesTaught
300000298,LEC300000298,Lecturer,Candace,Herbert,Henson,Candace.Henson@uwimona.uwi.jm,$%5QdDsgH5,1004,"['ECON3034', 'EDME1103']"
300000299,LEC300000299,Lecturer,Alyssa,Daisy,Henson,Alyssa.Henson@uwimona.uwi.jm,!ez7Iqzq7$,1000,['EDTL1021']
300000300,LEC300000300,Lecturer,Sergio,Connor,Potter,Sergio.Potter@uwimona.uwi.jm,(b2)Ea8Icm,1001,"['ECON3011', 'EDEA2304']"
300000301,LEC300000301,Lecturer,Maria,Katrina,Potter,Maria.Potter@uwimona.uwi.jm,_3hO+2Xj*X,1004,['EDHE2908']
300000302,LEC300000302,Lecturer,Meghan,Herbert,Potter,Meghan.Potter@uwimona.uwi.jm,69UhSVno+X,1003,"['PHYS2500', 'EDIT3017']"
300000303,LEC300000303,Lecturer,Courtney,Katrina,Potter,Courtney.Potter@uwimona.uwi.jm,U8v6sCbjH(,1003,"['COMP1220', 'ECON2025', 'EDMC1001', 'EDIT3821']"
300000304,LEC300000304,Lecturer,Audrey,Marcia,Potter,Audrey.Potter@uwimona.uwi.jm,A8#T3cMp!W,1000,"['MATH3412', 'EDIT3823']"
300000305,LEC300000305,Lecturer,Rhonda,Meghan,Potter,Rhonda.Potter@uwimona.uwi.jm,yHv)J4Dto$,1001,"['ECON2023', 'EDIT3825']"
300000306,LEC300000306,Lecturer,Marissa,Grant,Potter,Marissa.Potter@uwimona.uwi.jm,QeRj6V)e&0,1003,"['STAT6631', 'EDLA2105']"
300000307,LEC300000307,Lecturer,Michelle,Evelyn,Potter,Michelle.Potter@uwimona.uwi.jm,)MV_q%a51s,1000,"['EDPS2003', 'MATH1152', 'EDLS2606']"
300000308,LEC300000308,Lecturer,Danielle,Eduardo,Potter,Danielle.Potter@uwimona.uwi.jm,q95Oxptn)b,1004,"['ELET2410', 'MATH6635', 'PHYS2200', 'EDLS2607']"
300000309,LEC300000309,Lecturer,Martha,Brad,Potter,Martha.Potter@uwimona.uwi.jm,uN5I)cJzZ!,1001,"['EDSC3408', 'EDMC2203', 'COMP2211', 'EDSS3911', 'EDMC2213']"
300000310,LEC300000310,Lecturer,Pam,Evelyn,Potter,Pam.Potter@uwimona.uwi.jm,(j3!)Hoit4,1003,['EDME2204']
300000311,LEC300000311,Lecturer,Vanessa,Colin,Potter,Vanessa.Potter@uwimona.uwi.jm,d32VLx)WU*,1000,"['ECON3030', 'SWEN3130', 'EDPH2024']"
300000312,LEC300000312,Lecturer,Virginia,Savannah,Potter,Virginia.Potter@uwimona.uwi.jm,+E8&DuOhjN,1004,"['MATH6628', 'EDLA2105', 'MDPH6230', 'EDMC2216', 'EDSC2407']"
300000313,LEC300000313,Lecturer,Monique,Dwayne,Potter,Monique.Potter@uwimona.uwi.jm,)NW8SMPjtb,1002,"['COMP2201', 'EDSE2712']"
300000314,LEC300000314,Lecturer,Sabrina,Gail,Potter,Sabrina.Potter@uwimona.uwi.jm,Jg$)L3Dk6n,1003,['EDSS2906']
300000315,LEC300000315,Lecturer,Madeline,Colleen,Potter,Madeline.Potter@uwimona.uwi.jm,*4YYKyprq8,1002,"['MATH3402', 'EDTK2025', 'EDEA3305']"
300000316,LEC300000316,Lecturer,Kiara,Brad,Potter,Kiara.Potter@uwimona.uwi.jm,Z@3ZfWpmff,1002,"['ECON1003', 'ECON3005', 'EDEA3307']"
300000317,LEC300000317,Lecturer,George,Savannah,Potter,George.Potter@uwimona.uwi.jm,)2qdXxj!@f,1004,"['EDMC3204', 'ECON2005', 'PHYS1421', 'ECON3010', 'EDEA3320']"
300000318,LEC300000318,Lecturer,Loretta,Katrina,Potter,Loretta.Potter@uwimona.uwi.jm,_6hK5PBxTc,1000,['EDHE3904']
300000319,LEC300000319,Lecturer,Jenna,Dwayne,Potter,Jenna.Potter@uwimona.uwi.jm,wjFYkYLE*4,1000,"['EDLS3603', 'EDME2006', 'ECON2020', 'EDHE3908']"
300000320,LEC300000320,Lecturer,Omar,Darren,Potter,Omar.Potter@uwimona.uwi.jm,yh^9UQqu5r,1001,"['COMP2171', 'EDLA3103']"
300000321,LEC300000321,Lecturer,Gerald,Ethan,Potter,Gerald.Potter@uwimona.uwi.jm,2*6V@osTS5,1003,"['PHYS1421', 'ECON2020', 'EDME1103', 'EDLA3106']"
300000322,LEC300000322,Lecturer,Brent,Melvin,Potter,Brent.Potter@uwimona.uwi.jm,sB$6$hCaau,1004,"['MDPH6130', 'COMP1161', 'PHYS1411', 'EDMC1001', 'EDLA3110']"
300000323,LEC300000323,Lecturer,Candace,Rita,Potter,Candace.Potter@uwimona.uwi.jm,vDx66Hl^&X,1004,"['EDRS2007', 'EDIT3821', 'STAT6632', 'EDLA3111']"
300000324,LEC300000324,Lecturer,Alyssa,Alexandria,Potter,Alyssa.Potter@uwimona.uwi.jm,LA+92Ci4v(,1002,"['PHYS1412', 'INFO3435', 'ECON2015', 'EDLS3603']"
300000325,LEC300000325,Lecturer,Sergio,Russell,Huerta,Sergio.Huerta@uwimona.uwi.jm,%6ApE6vW0P,1000,"['EDTL3020', 'EDSC3411', 'EDEA3306', 'EDLS3612']"
300000326,LEC300000326,Lecturer,Maria,Dwayne,Huerta,Maria.Huerta@uwimona.uwi.jm,79(*5JKvf8,1000,"['SWEN3145', 'EDGC2010', 'ECON3040', 'MATH6634', 'EDMC3020']"
300000327,LEC300000327,Lecturer,Meghan,Christy,Huerta,Meghan.Huerta@uwimona.uwi.jm,^_ItOvGx79,1003,"['EDTL3020', 'EDEA3308', 'EDMC3204', 'EDMC3202']"
300000328,LEC300000328,Lecturer,Courtney,Meghan,Huerta,Courtney.Huerta@uwimona.uwi.jm,a74ts3Ai$S,1004,['EDME3006']
300000329,LEC300000329,Lecturer,Audrey,Clinton,Huerta,Audrey.Huerta@uwimona.uwi.jm,arEUoOri!4,1003,"['ELET2415', 'EDME3205']"
300000330,LEC300000330,Lecturer,Rhonda,Frederick,Huerta,Rhonda.Huerta@uwimona.uwi.jm,q5+LTakx*@,1002,"['MDPH6130', 'COMP1220', 'EDRS3008']"
300000331,LEC300000331,Lecturer,Marissa,Brad,Huerta,Marissa.Huerta@uwimona.uwi.jm,^1Y5d1Nj&0,1000,"['EDLA3111', 'ECON2025', 'EDRS3019']"
300000332,LEC300000332,Lecturer,Michelle,Darren,Huerta,Michelle.Huerta@uwimona.uwi.jm,jXwV7VMa!&,1000,"['EDME2006', 'ECON2009', 'EDSC3403']"
300000333,LEC300000333,Lecturer,Danielle,Katrina,Huerta,Danielle.Huerta@uwimona.uwi.jm,#v53oTc@7i,1002,"['MDPH6270', 'COMP3702', 'PHYS1411', 'ECON3011', 'EDSC3408']"
300000334,LEC300000334,Lecturer,Martha,Brad,Huerta,Martha.Huerta@uwimona.uwi.jm,g_81d5Upvn,1003,"['MDPH6270', 'MATH3401', 'ECON2023', 'EDSC3411']"
300000335,LEC300000335,Lecturer,Pam,Russell,Huerta,Pam.Huerta@uwimona.uwi.jm,(fS4ddBx5E,1001,"['EDME3006', 'ECON2009', 'EDSS3908']"
300000336,LEC300000336,Lecturer,Vanessa,Chase,Huerta,Vanessa.Huerta@uwimona.uwi.jm,Y8f47Inr1*,1003,"['EDIT3823', 'EDMC2201', 'COMP1126']"
300000337,LEC300000337,Lecturer,Virginia,Beverly,Huerta,Virginia.Huerta@uwimona.uwi.jm,!M7P^!Kxm4,1002,"['EDLA3104', 'EDLA2106', 'EDRS3019', 'ELET2415', 'COMP1127']"
300000338,LEC300000338,Lecturer,Monique,Lee,Huerta,Monique.Huerta@uwimona.uwi.jm,@4CtsCLG*&,1000,['COMP1161']
300000339,LEC300000339,Lecturer,Sabrina,Chase,Huerta,Sabrina.Huerta@uwimona.uwi.jm,l8TlY_!$)s,1001,['COMP1210']
300000340,LEC300000340,Lecturer,Madeline,Alison,Huerta,Madeline.Huerta@uwimona.uwi.jm,!@b+EKj88B,1003,"['EDMC2214', 'EDSC3410', 'EDME2204', 'COMP1220']"
300000341,LEC300000341,Lecturer,Kiara,Darlene,Huerta,Kiara.Huerta@uwimona.uwi.jm,gyc2d7IsZ%,1002,['COMP2201']
300000342,LEC300000342,Lecturer,George,Brad,Huerta,George.Huerta@uwimona.uwi.jm,CcO!9Ss3*Y,1004,"['MDPH6240', 'COMP2211']"
300000343,LEC300000343,Lecturer,Loretta,Marcia,Huerta,Loretta.Huerta@uwimona.uwi.jm,x%6dZdnt!j,1004,['COMP2120']
300000344,LEC300000344,Lecturer,Jenna,Darlene,Huerta,Jenna.Huerta@uwimona.uwi.jm,P0Tvu2A3&3,1002,"['COMP2171', 'MATH3423', 'COMP2140']"
300000345,LEC300000345,Lecturer,Omar,Chelsey,Huerta,Omar.Huerta@uwimona.uwi.jm,*3_nH+YzI7,1000,"['MATH6629', 'MDPH6215', 'ELET2415', 'EDSS2904', 'COMP2171']"
300000346,LEC300000346,Lecturer,Gerald,Frederick,Huerta,Gerald.Huerta@uwimona.uwi.jm,%9BYRtiFn1,1003,['COMP2190']
300000347,LEC300000347,Lecturer,Brent,Grant,Huerta,Brent.Huerta@uwimona.uwi.jm,#0%Siu7nuX,1004,"['EDMC2214', 'ECON3007', 'MATH6633', 'ECON3049', 'COMP2340']"
300000348,LEC300000348,Lecturer,Candace,Marcia,Huerta,Candace.Huerta@uwimona.uwi.jm,Z+2QrReOU*,1004,['COMP3101']
300000349,LEC300000349,Lecturer,Alyssa,Meghan,Huerta,Alyssa.Huerta@uwimona.uwi.jm,w0&vk*Me+v,1001,['COMP3220']
300000350,LEC300000350,Lecturer,Sergio,Sheri,Hawkins,Sergio.Hawkins@uwimona.uwi.jm,&2XlVMAmwP,1003,"['EDMC3020', 'COMP3161']"
300000351,LEC300000351,Lecturer,Maria,Shari,Hawkins,Maria.Hawkins@uwimona.uwi.jm,!^9L9g$o09,1002,"['ECON3034', 'MATH3422', 'EDEA3320', 'ECON1003', 'COMP3652']"
300000352,LEC300000352,Lecturer,Meghan,Darren,Hawkins,Meghan.Hawkins@uwimona.uwi.jm,4d!O8UtjuA,1004,"['EDEA2305', 'EDEA3320', 'COMP3702']"
300000353,LEC300000353,Lecturer,Courtney,Melvin,Hawkins,Courtney.Hawkins@uwimona.uwi.jm,M(1st2Nb@s,1000,"['ELET1500', 'PHYS2701', 'COMP3801']"
300000354,LEC300000354,Lecturer,Audrey,Ethan,Hawkins,Audrey.Hawkins@uwimona.uwi.jm,J!igjLOei8,1000,"['SWEN3185', 'EDAR3808', 'EDMC2214', 'COMP3901']"
300000355,LEC300000355,Lecturer,Rhonda,Lee,Hawkins,Rhonda.Hawkins@uwimona.uwi.jm,yB@)8LLd(*,1002,"['INFO3105', 'MDPH6215', 'COMP3911']"
300000356,LEC300000356,Lecturer,Marissa,Dwayne,Hawkins,Marissa.Hawkins@uwimona.uwi.jm,e#hWn$9!@1,1001,"['EDLS3603', 'COMP3801', 'EDLA2105', 'COMP3912']"
300000357,LEC300000357,Lecturer,Michelle,Alison,Hawkins,Michelle.Hawkins@uwimona.uwi.jm,tPt5L4dW++,1001,"['SWEN3145', 'MDPH6170', 'INFO3105']"
300000358,LEC300000358,Lecturer,Danielle,Elaine,Hawkins,Danielle.Hawkins@uwimona.uwi.jm,_8@^X#Nb#y,1001,"['PHYS2000', 'PHYS2671', 'INFO3110']"
300000359,LEC300000359,Lecturer,Martha,Rita,Hawkins,Martha.Hawkins@uwimona.uwi.jm,U^F3GnXXat,1002,"['ECON1000', 'INFO3155']"
300000360,LEC300000360,Lecturer,Pam,Connor,Hawkins,Pam.Hawkins@uwimona.uwi.jm,#iT%BJnzJ4,1001,"['EDLA3109', 'COMP3161']"
300000361,LEC300000361,Lecturer,Vanessa,Frederick,Hawkins,Vanessa.Hawkins@uwimona.uwi.jm,(m#QFSMju5,1001,['INFO3170']
300000362,LEC300000362,Lecturer,Virginia,Makayla,Hawkins,Virginia.Hawkins@uwimona.uwi.jm,+8RxUD+fLH,1000,['INFO3180']
300000363,LEC300000363,Lecturer,Monique,Chelsey,Hawkins,Monique.Hawkins@uwimona.uwi.jm,g65pLS4g(5,1000,['INFO3435']
300000364,LEC300000364,Lecturer,Sabrina,Christy,Hawkins,Sabrina.Hawkins@uwimona.uwi.jm,_3WUuBpdWa,1004,"['PHYS2200', 'ECON3040', 'EDCU2013', 'EDME3205', 'SWEN2165']"
300000365,LEC300000365,Lecturer,Madeline,Daisy,Hawkins,Madeline.Hawkins@uwimona.uwi.jm,I%KG1SdcGg,1003,['SWEN3130']
300000366,LEC300000366,Lecturer,Kiara,Nicolas,Hawkins,Kiara.Hawkins@uwimona.uwi.jm,ZNHOTqpl)8,1003,"['COMP1126', 'EDEA3320', 'SWEN3145']"
300000367,LEC300000367,Lecturer,George,Shari,Hawkins,George.Hawkins@uwimona.uwi.jm,8c0hGe$X_+,1004,"['EDSC3403', 'EDSS3908', 'EDHE3905', 'ECON2015', 'SWEN3165']"
300000368,LEC300000368,Lecturer,Loretta,Daisy,Hawkins,Loretta.Hawkins@uwimona.uwi.jm,g)1AsoK_nD,1003,"['PHYS2500', 'EDHE2912', 'PHYS2351', 'ELET2460', 'SWEN3185']"
300000369,LEC300000369,Lecturer,Jenna,Darlene,Hawkins,Jenna.Hawkins@uwimona.uwi.jm,g6tChCYc)x,1001,['SWEN3920']
300000370,LEC300000370,Lecturer,Omar,Shari,Hawkins,Omar.Hawkins@uwimona.uwi.jm,Y43QiWai!m,1004,"['COMP3161', 'COMP1210', 'STAT6632', 'MATH6623']"
300000371,LEC300000371,Lecturer,Gerald,Gail,Hawkins,Gerald.Hawkins@uwimona.uwi.jm,)7SVRt8jEM,1001,"['MATH3403', 'EDLA3110', 'STAT6632']"
300000372,LEC300000372,Lecturer,Brent,Darren,Hawkins,Brent.Hawkins@uwimona.uwi.jm,)W7t8Sbe5O,1002,"['EDCU2013', 'ECON1005', 'ECNG1012', 'STAT6630']"
300000373,LEC300000373,Lecturer,Candace,Noah,Hawkins,Candace.Hawkins@uwimona.uwi.jm,$9tRQxJa!4,1000,['STAT6631']
300000374,LEC300000374,Lecturer,Alyssa,Brad,Hawkins,Alyssa.Hawkins@uwimona.uwi.jm,(3*Z!HxKYq,1002,"['ECON3003', 'STAT6631']"
300000375,LEC300000375,Lecturer,Sergio,Savannah,Chandler,Sergio.Chandler@uwimona.uwi.jm,!j4P8P2tqk,1002,"['EDMC2214', 'EDLS3612', 'EDSS2904', 'MATH6629']"
300000376,LEC300000376,Lecturer,Maria,Isaiah,Chandler,Maria.Chandler@uwimona.uwi.jm,7AFw_+Zf#D,1002,"['EDME2204', 'MATH6633']"
300000377,LEC300000377,Lecturer,Meghan,Brad,Chandler,Meghan.Chandler@uwimona.uwi.jm,Vy6ImXCr#9,1003,"['PHYS1421', 'ECON3007', 'MATH6634']"
300000378,LEC300000378,Lecturer,Courtney,Chelsey,Chandler,Courtney.Chandler@uwimona.uwi.jm,_2QBV8bo@k,1002,['MATH6628']
300000379,LEC300000379,Lecturer,Audrey,Christy,Chandler,Audrey.Chandler@uwimona.uwi.jm,Im4*TI#x#c,1001,"['PHYS2296', 'MATH6622']"
300000380,LEC300000380,Lecturer,Rhonda,Ethan,Chandler,Rhonda.Chandler@uwimona.uwi.jm,*rLLvO6k0&,1002,"['MATH3411', 'ECON2005', 'ECNG1009', 'MATH6635']"
300000381,LEC300000381,Lecturer,Marissa,Gail,Chandler,Marissa.Chandler@uwimona.uwi.jm,)B3So64KKr,1004,['ECON1000']
300000382,LEC300000382,Lecturer,Michelle,Gail,Chandler,Michelle.Chandler@uwimona.uwi.jm,#2M7yV(nfJ,1002,"['SWEN3920', 'ECON1012', 'ECON1003']"
300000383,LEC300000383,Lecturer,Danielle,Alexandria,Chandler,Danielle.Chandler@uwimona.uwi.jm,^3(t$QOyi+,1002,"['EDLS2605', 'COMP3652', 'STAT6631', 'EDEA3320', 'ECON1004']"
300000384,LEC300000384,Lecturer,Martha,Colleen,Chandler,Martha.Chandler@uwimona.uwi.jm,%RKZ5KfxfO,1000,"['EDEA2304', 'MATH2404', 'EDSS2906', 'ECON1005']"
300000385,LEC300000385,Lecturer,Pam,Isaiah,Chandler,Pam.Chandler@uwimona.uwi.jm,D0hUgg7F!v,1004,['ECON1012']
300000386,LEC300000386,Lecturer,Vanessa,Chelsey,Chandler,Vanessa.Chandler@uwimona.uwi.jm,*2B$$IAvYS,1000,"['ELET2420', 'ECON2000']"
300000387,LEC300000387,Lecturer,Virginia,Ethan,Chandler,Virginia.Chandler@uwimona.uwi.jm,f1N%A$u@^q,1000,['ECON2001']
300000388,LEC300000388,Lecturer,Monique,Isaiah,Chandler,Monique.Chandler@uwimona.uwi.jm,+5HUfSzrLO,1000,"['ELET2415', 'ECON2023', 'ECON2002']"
300000389,LEC300000389,Lecturer,Sabrina,Clifford,Chandler,Sabrina.Chandler@uwimona.uwi.jm,MSA6XuXx$x,1000,"['ECON3030', 'ECON1003', 'COMP3911', 'EDLS2605', 'ECON2003']"
300000390,LEC300000390,Lecturer,Madeline,Darren,Chandler,Madeline.Chandler@uwimona.uwi.jm,n3*BZgKw@#,1000,"['ECON3003', 'EDEA3320', 'ECON2005']"
300000391,LEC300000391,Lecturer,Kiara,Francis,Chandler,Kiara.Chandler@uwimona.uwi.jm,xvCz5z*O&8,1003,"['SWEN2165', 'EDLA3110', 'PHYS2296', 'ECON2008']"
300000392,LEC300000392,Lecturer,George,Ariana,Chandler,George.Chandler@uwimona.uwi.jm,(L8EpMjMXR,1002,"['EDEA3316', 'PHYS2351', 'ECON2009']"
300000393,LEC300000393,Lecturer,Loretta,Clinton,Chandler,Loretta.Chandler@uwimona.uwi.jm,Ojo3(9KezN,1000,"['COMP2140', 'EDHE2908', 'ECON2010']"
300000394,LEC300000394,Lecturer,Jenna,Chase,Chandler,Jenna.Chandler@uwimona.uwi.jm,@1Wy60@u+r,1004,"['ECNG1000', 'MDPH6160', 'ECON2014']"
300000395,LEC300000395,Lecturer,Omar,Colleen,Chandler,Omar.Chandler@uwimona.uwi.jm,&9^JFIEt83,1001,"['ECON3006', 'MATH6629', 'EDHE3904', 'ECON2015']"
300000396,LEC300000396,Lecturer,Gerald,Chloe,Chandler,Gerald.Chandler@uwimona.uwi.jm,+sXv8Xkz1R,1000,"['EDRS3019', 'INFO3180', 'EDHE3908', 'ECON2016']"
300000397,LEC300000397,Lecturer,Brent,Rita,Chandler,Brent.Chandler@uwimona.uwi.jm,M+X(5LdJ20,1003,"['MATH6628', 'EDSC3410', 'ECON2020']"
300000398,LEC300000398,Lecturer,Candace,Hunter,Chandler,Candace.Chandler@uwimona.uwi.jm,+)Dip5eL7B,1002,"['ECON3010', 'ECON2023']"
300000399,LEC300000399,Lecturer,Alyssa,Elaine,Chandler,Alyssa.Chandler@uwimona.uwi.jm,Mf8aBbFm&%,1003,['ECON2024']
300000400,LEC300000400,Lecturer,Sergio,Makayla,Kirby,Sergio.Kirby@uwimona.uwi.jm,!sR2OkZFZd,1002,"['EDIT3017', 'ECON2025']"
300000401,LEC300000401,Lecturer,Maria,Elaine,Kirby,Maria.Kirby@uwimona.uwi.jm,6^^aKGbx&8,1001,"['EDRS3019', 'MDPH6230', 'ECON3003']"
300000402,LEC300000402,Lecturer,Meghan,Darlene,Kirby,Meghan.Kirby@uwimona.uwi.jm,(YMpYgYvp8,1004,['ECON3005']
300000403,LEC300000403,Lecturer,Courtney,Shari,Kirby,Courtney.Kirby@uwimona.uwi.jm,(5NFJoRhs6,1002,"['ELET2410', 'ECON1000', 'PHYS2200', 'ECON3006']"
300000404,LEC300000404,Lecturer,Audrey,Chloe,Kirby,Audrey.Kirby@uwimona.uwi.jm,rfe7EuDf#i,1003,"['SWEN2165', 'EDPH2024', 'MDPH6230', 'SWEN3145', 'ECON3007']"
300000405,LEC300000405,Lecturer,Rhonda,Bianca,Kirby,Rhonda.Kirby@uwimona.uwi.jm,n_0w5WnD9g,1000,"['MATH3422', 'EDMC2213', 'ELET2570', 'EDHE2912', 'ECON3008']"
300000406,LEC300000406,Lecturer,Marissa,Herbert,Kirby,Marissa.Kirby@uwimona.uwi.jm,F8DlSG%i@9,1002,"['ECON2002', 'EDME2202', 'ECON3010']"
300000407,LEC300000407,Lecturer,Michelle,Hunter,Kirby,Michelle.Kirby@uwimona.uwi.jm,36KxfcNe&P,1001,"['PHYS1422', 'EDIT3825', 'MATH6622', 'ECON3006', 'ECON3011']"
300000408,LEC300000408,Lecturer,Danielle,Alexandria,Kirby,Danielle.Kirby@uwimona.uwi.jm,04UzQZp+&g,1001,"['ELET2460', 'ECON3016']"
300000409,LEC300000409,Lecturer,Martha,Ethan,Kirby,Martha.Kirby@uwimona.uwi.jm,jydpSj_w!3,1003,"['STAT3001', 'PHYS2500', 'ECON3030']"
300000410,LEC300000410,Lecturer,Pam,Gabriela,Kirby,Pam.Kirby@uwimona.uwi.jm,r##0c(SepF,1002,"['ECON1005', 'EDAR3808', 'ECON3031']"
300000411,LEC300000411,Lecturer,Vanessa,Meghan,Kirby,Vanessa.Kirby@uwimona.uwi.jm,O9h%Lzyo+T,1002,"['EDCU2013', 'PHYS2386', 'EDMC1002', 'EDEA3306', 'ECON3032']"
300000412,LEC300000412,Lecturer,Virginia,Arthur,Kirby,Virginia.Kirby@uwimona.uwi.jm,%)1EAu$_n@,1002,['ECON3034']
300000413,LEC300000413,Lecturer,Monique,Meghan,Kirby,Monique.Kirby@uwimona.uwi.jm,@szWyM_ca5,1003,"['EDMA3206', 'ECON2002', 'MATH3414', 'ECON1000', 'ECON3037']"
300000414,LEC300000414,Lecturer,Sabrina,Christy,Kirby,Sabrina.Kirby@uwimona.uwi.jm,j*5R6iPm9R,1001,"['MDPH6130', 'EDME1103', 'EDMC3201', 'MATH1151', 'ECON3040']"
300000415,LEC300000415,Lecturer,Madeline,Frederick,Kirby,Madeline.Kirby@uwimona.uwi.jm,%kz$09CuI5,1004,"['ECON2025', 'SWEN3145', 'MDPH6150', 'ECON3049']"
300000416,LEC300000416,Lecturer,Kiara,Melvin,Kirby,Kiara.Kirby@uwimona.uwi.jm,!p6IPmeJl4,1004,"['MATH3155', 'EDTK2025', 'STAT3002', 'ECON3050']"
300000417,LEC300000417,Lecturer,George,Glenda,Kirby,George.Kirby@uwimona.uwi.jm,263VY(rW!a,1001,"['ECON3037', 'ECON3051']"
300000418,LEC300000418,Lecturer,Loretta,Nicolas,Kirby,Loretta.Kirby@uwimona.uwi.jm,8I&8G8Ia&*,1002,"['EDME1103', 'MDPH6130', 'EDIT3821', 'ECON3072']"
300000419,LEC300000419,Lecturer,Jenna,Meghan,Kirby,Jenna.Kirby@uwimona.uwi.jm,@7rsT#lrX),1002,"['MDPH6115', 'ECON3031', 'ECON3073']"
300000420,LEC300000420,Lecturer,Omar,Melvin,Kirby,Omar.Kirby@uwimona.uwi.jm,5mID$aaD_8,1000,"['COMP3220', 'MATH1141']"
300000421,LEC300000421,Lecturer,Gerald,Clinton,Kirby,Gerald.Kirby@uwimona.uwi.jm,!Q7WxDCSL4,1004,"['ECON2014', 'COMP3220', 'MATH1142']"
300000422,LEC300000422,Lecturer,Brent,Daisy,Kirby,Brent.Kirby@uwimona.uwi.jm,OXGSL+pp)2,1002,['MATH1151']
300000423,LEC300000423,Lecturer,Candace,Bianca,Kirby,Candace.Kirby@uwimona.uwi.jm,(!4^FkWc5@,1004,"['COMP3652', 'MATH1151', 'MATH1142', 'MATH1152']"
300000424,LEC300000424,Lecturer,Alyssa,Gabriela,Kirby,Alyssa.Kirby@uwimona.uwi.jm,!_40YNejfF,1000,"['ELET2420', 'MATH2401']"
300000425,LEC300000425,Lecturer,Sergio,Lee,Terrell,Sergio.Terrell@uwimona.uwi.jm,3Y%LNb8c_2,1003,"['EDSS2906', 'ELET2405', 'EDRS3019', 'EDSS2904', 'MATH2410']"
300000426,LEC300000426,Lecturer,Maria,Hector,Terrell,Maria.Terrell@uwimona.uwi.jm,FO27ReGU!F,1000,"['COMP2211', 'MATH3412', 'EDEA3316', 'MATH2404']"
300000427,LEC300000427,Lecturer,Meghan,Daisy,Terrell,Meghan.Terrell@uwimona.uwi.jm,^9AJ6MmJ)c,1004,"['MATH3424', 'ECON2008', 'MATH2411']"
300000428,LEC300000428,Lecturer,Courtney,Alison,Terrell,Courtney.Terrell@uwimona.uwi.jm,#4UaQNk(#w,1001,"['MATH3414', 'MATH2403']"
300000429,LEC300000429,Lecturer,Audrey,Chloe,Terrell,Audrey.Terrell@uwimona.uwi.jm,_t0uD)yIic,1003,"['EDMA3206', 'ECON2000', 'ELNG1101', 'MATH2420']"
300000430,LEC300000430,Lecturer,Rhonda,Nicolas,Terrell,Rhonda.Terrell@uwimona.uwi.jm,923kpahy#Z,1004,['MATH3155']
300000431,LEC300000431,Lecturer,Marissa,Meghan,Terrell,Marissa.Terrell@uwimona.uwi.jm,5A16gZYfg),1004,['MATH3412']
300000432,LEC300000432,Lecturer,Michelle,Clinton,Terrell,Michelle.Terrell@uwimona.uwi.jm,SO+e$3KtHA,1003,"['EDPS2003', 'MDPH6170', 'EDTL3020', 'ECON3032', 'MATH3402']"
300000433,LEC300000433,Lecturer,Danielle,Marcia,Terrell,Danielle.Terrell@uwimona.uwi.jm,aF#7dFhY$T,1001,"['SWEN3130', 'MDPH6135', 'MATH3423']"
300000434,LEC300000434,Lecturer,Martha,Arthur,Terrell,Martha.Terrell@uwimona.uwi.jm,f2LI4evb^9,1002,"['EDME3006', 'PHYS2351', 'STAT3001']"
300000435,LEC300000435,Lecturer,Pam,Glenda,Terrell,Pam.Terrell@uwimona.uwi.jm,M*6ncFcu1F,1001,['MATH3403']
300000436,LEC300000436,Lecturer,Vanessa,Evelyn,Terrell,Vanessa.Terrell@uwimona.uwi.jm,1Rz1vMUd^c,1003,"['MDPH6230', 'EDGC2010', 'COMP1210', 'MATH3401']"
300000437,LEC300000437,Lecturer,Virginia,Savannah,Terrell,Virginia.Terrell@uwimona.uwi.jm,@7xCLU#h8Z,1001,"['ELNG1101', 'MATH3411']"
300000438,LEC300000438,Lecturer,Monique,Clinton,Terrell,Monique.Terrell@uwimona.uwi.jm,)KEMzFov1F,1001,"['MDPH6270', 'MATH3404']"
300000439,LEC300000439,Lecturer,Sabrina,Darren,Terrell,Sabrina.Terrell@uwimona.uwi.jm,+Sx%awDVm6,1002,"['SWEN3165', 'STAT3002']"
300000440,LEC300000440,Lecturer,Madeline,Meghan,Terrell,Madeline.Terrell@uwimona.uwi.jm,hU1f(zloA(,1004,"['EDEA3306', 'ELET1405', 'MATH3414']"
300000441,LEC300000441,Lecturer,Kiara,Chloe,Terrell,Kiara.Terrell@uwimona.uwi.jm,w8aYf75G_2,1000,"['ECON1003', 'EDMC2201', 'MATH3421']"
300000442,LEC300000442,Lecturer,George,Meghan,Terrell,George.Terrell@uwimona.uwi.jm,u#k7qEZkJm,1001,"['EDRS2007', 'INFO3110', 'SWEN2165', 'MATH3422']"
300000443,LEC300000443,Lecturer,Loretta,Makayla,Terrell,Loretta.Terrell@uwimona.uwi.jm,Q!2XiZiRJo,1003,['MATH3424']
300000444,LEC300000444,Lecturer,Jenna,Noah,Terrell,Jenna.Terrell@uwimona.uwi.jm,_(_wQGmB3h,1001,"['ELET2420', 'EDIT3017', 'ECNG1000']"
300000445,LEC300000445,Lecturer,Omar,Sheri,Terrell,Omar.Terrell@uwimona.uwi.jm,7(N!rwt%+R,1002,"['ECON1004', 'EDEA3320', 'PHYS1411']"
300000446,LEC300000446,Lecturer,Gerald,Christy,Terrell,Gerald.Terrell@uwimona.uwi.jm,6RQQTPj1+V,1004,"['MATH6622', 'COMP3101', 'ECON3006', 'MATH6623', 'PHYS1412']"
